species,decimalLatitude,decimalLongitude,prediction
Panthera pardus,12.202858,77.555923,7
Panthera pardus,13.108495,77.5868,7
Panthera pardus,14.27879,75.691353,3
Panthera pardus,14.351889,75.73974,3
Panthera pardus,14.360682,75.81272,3
Panthera pardus,21.762953,79.339111,5
Panthera pardus,21.766171,79.328804,5
Panthera pardus,22.505154,81.778702,5
Panthera pardus,24.033932,74.781318,0
Panthera tigris,11.894453,75.809814,1
Panthera tigris,12.010162,76.255039,7
Panthera tigris,20.199057,79.414673,5
Panthera tigris,20.248383,79.360687,5
Panthera tigris,20.248383,79.360689,5
Panthera tigris,20.394707,79.362839,5
Panthera tigris,21.735687,79.28524,5
Panthera tigris,22.334513,80.611511,5
Panthera tigris,23.683128,81.035439,5
Panthera tigris,25.198494,75.793355,0
Panthera tigris,29.53,78.7747,6
Panthera tigris,29.5851,78.8635,6
Pantoporia cama,27.544781,93.819611,2
Pantoporia hordonia,10.290799,76.515583,1
Pantoporia hordonia,11.943457,75.853744,1
Pantoporia hordonia,24.353195,92.354724,2
Pantoporia hordonia,24.42,92.35,2
Pantoporia hordonia,25.269444,91.485558,2
Pantoporia hordonia,25.467031,91.366216,2
Pantoporia hordonia,26.722933,89.604309,2
Pantoporia hordonia,27.395147,95.630023,2
Pantoporia jina,27.481424,88.515008,2
Pantoporia zeroca,26.915907,88.402817,2
Pantoporia zeroca,27.445472,96.535809,2
Pantoporia zeroca,27.528611,96.387693,2
Papilio alcmenor,26.699424,89.617713,2
Papilio alcmenor,27.537271,96.393272,2
Papilio bianor,27.445472,96.535809,2
Papilio bianor,27.502525,88.537094,2
Papilio bianor,30.316495,78.032192,6
Papilio bianor,30.586111,78.15139,6
Papilio bianor,33.341978,74.319251,6
Papilio bianor,33.367639,74.307334,6
Papilio castor,26.741173,91.210861,2
Papilio castor,27.540339,96.396815,2
Papilio crino,11.547579,78.281783,7
Papilio crino,11.774792,78.209705,7
Papilio crino,12.599599,78.887129,7
Papilio crino,12.913378,77.56813,7
Papilio crino,23.470434,87.302221,4
Papilio demoleus,8.68425,77.135411,1
Papilio demoleus,8.963244,77.065079,1
Papilio demoleus,9.910107,78.102666,1
Papilio demoleus,10.198501,76.260222,1
Papilio demoleus,10.292274,76.165332,1
Papilio demoleus,10.327063,76.142686,1
Papilio demoleus,11.549391,76.03775,1
Papilio demoleus,11.660018,75.711095,1
Papilio demoleus,11.685739,78.176339,7
Papilio demoleus,12.22024,79.055641,7
Papilio demoleus,12.83784,77.589327,7
Papilio demoleus,12.935193,77.624481,7
Papilio demoleus,12.944151,75.786565,3
Papilio demoleus,12.985291,77.512316,7
Papilio demoleus,14.338463,75.710083,3
Papilio demoleus,14.354177,75.798646,3
Papilio demoleus,15.139393,76.921443,3
Papilio demoleus,15.7344,74.8806,3
Papilio demoleus,16.498605,80.644782,5
Papilio demoleus,17.441736,78.64505,5
Papilio demoleus,17.608662,81.693466,5
Papilio demoleus,18.140804,73.790527,8
Papilio demoleus,18.474594,73.822222,8
Papilio demoleus,18.534397,73.785294,8
Papilio demoleus,18.9571,72.8045,8
Papilio demoleus,18.980478,73.262711,8
Papilio demoleus,18.986601,73.267899,8
Papilio demoleus,19.052258,72.862764,8
Papilio demoleus,19.073759,72.839111,8
Papilio demoleus,19.214706,72.910622,8
Papilio demoleus,19.28442,73.057892,8
Papilio demoleus,20.340026,79.305901,5
Papilio demoleus,20.7185,73.0383,8
Papilio demoleus,20.8174,80.0243,5
Papilio demoleus,21.027156,75.571715,8
Papilio demoleus,21.128706,79.040489,5
Papilio demoleus,21.14341,72.781149,8
Papilio demoleus,21.196673,80.014366,5
Papilio demoleus,22.416534,88.416189,4
Papilio demoleus,22.6002,88.4297,4
Papilio demoleus,22.624047,75.625127,0
Papilio demoleus,22.682415,88.321144,4
Papilio demoleus,22.722871,84.446598,4
Papilio demoleus,22.727876,87.867251,4
Papilio demoleus,22.8728,87.7918,4
Papilio demoleus,22.970527,88.444628,4
Papilio demoleus,22.986757,87.854973,4
Papilio demoleus,22.9946,87.007392,4
Papilio demoleus,23.022505,72.571362,0
Papilio demoleus,23.085,86.9323,4
Papilio demoleus,23.200277,86.126732,4
Papilio demoleus,23.25538,87.85036,4
Papilio demoleus,23.318108,87.220777,4
Papilio demoleus,23.453567,87.447515,4
Papilio demoleus,23.632216,88.141553,4
Papilio demoleus,23.640378,88.129937,4
Papilio demoleus,23.646029,88.126393,4
Papilio demoleus,23.672827,91.322311,2
Papilio demoleus,23.672847,87.687389,4
Papilio demoleus,24.133092,88.273659,4
Papilio demoleus,24.83304,92.78125,2
Papilio demoleus,25.1868,75.8273,0
Papilio demoleus,25.186991,75.825816,0
Papilio demoleus,25.2004,75.7947,0
Papilio demoleus,25.232521,75.838553,0
Papilio demoleus,25.2677,82.99,4
Papilio demoleus,25.27611,85.456215,4
Papilio demoleus,25.374831,78.732033,0
Papilio demoleus,26.588917,94.056771,2
Papilio demoleus,26.879053,80.862289,6
Papilio demoleus,26.9908,94.32,2
Papilio demoleus,27.402042,95.616232,2
Papilio demoleus,28.52673,77.575363,6
Papilio demoleus,28.539585,77.167793,6
Papilio demoleus,28.8719,79.6292,6
Papilio demoleus,28.915473,79.513269,6
Papilio demoleus,30.316495,78.032192,6
Papilio helenus,12.665744,75.197914,3
Papilio helenus,13.625658,75.153,3
Papilio helenus,14.60095,74.839195,3
Papilio helenus,14.607371,74.847761,3
Papilio helenus,15.41085,74.200316,3
Papilio helenus,18.986601,73.267899,8
Papilio helenus,24.352674,92.344815,2
Papilio helenus,26.662599,94.35361,2
Papilio helenus,26.699424,89.617713,2
Papilio helenus,26.722933,89.604309,2
Papilio helenus,27.372426,88.222991,2
Papilio krishna,25.652342,94.022995,2
Papilio memnon,13.625658,75.153,3
Papilio memnon,25.517162,91.263382,2
Papilio memnon,25.591059,91.87986,2
Papilio memnon,26.168766,91.718437,2
Papilio memnon,26.662599,94.35361,2
Papilio memnon,27.38398,94.094768,2
Papilio nephelus,27.395147,95.630023,2
Papilio nephelus,27.445472,96.535809,2
Papilio paradoxa,24.352674,92.344815,2
Papilio paradoxa,26.750976,91.237164,2
Papilio paris,25.095386,94.361652,2
Papilio paris,26.647336,89.548337,2
Papilio paris,26.6687,94.3584,2
Papilio paris,26.750976,91.237164,2
Papilio paris,27.445472,96.535809,2
Papilio paris,27.528611,96.387693,2
Papilio paris,30.316495,78.032192,6
Papilio polymnestor,8.759837,76.782697,1
Papilio polymnestor,8.803958,76.701182,1
Papilio polymnestor,8.836517,77.028915,1
Papilio polymnestor,8.918449,77.174398,1
Papilio polymnestor,9.000535,76.712006,1
Papilio polymnestor,9.463289,76.66726,1
Papilio polymnestor,9.919647,76.635056,1
Papilio polymnestor,9.981636,76.299884,1
Papilio polymnestor,10.307011,76.334059,1
Papilio polymnestor,10.456071,77.005348,1
Papilio polymnestor,10.511146,76.258424,1
Papilio polymnestor,11.664325,78.146014,7
Papilio polymnestor,11.687444,78.170725,7
Papilio polymnestor,11.752223,75.555473,1
Papilio polymnestor,12.633905,75.80257,3
Papilio polymnestor,12.689461,75.137194,3
Papilio polymnestor,12.924603,79.134811,7
Papilio polymnestor,12.971599,77.594566,7
Papilio polymnestor,13.340881,74.742143,3
Papilio polymnestor,13.502664,75.090315,3
Papilio polymnestor,13.625658,75.153,3
Papilio polymnestor,14.606078,74.848429,3
Papilio polymnestor,14.619639,74.844077,3
Papilio polymnestor,14.948611,74.693611,3
Papilio polymnestor,14.950833,74.694167,3
Papilio polymnestor,14.952778,74.698333,3
Papilio polymnestor,15.999831,74.176107,3
Papilio polymnestor,17.596985,81.659515,5
Papilio polymnestor,20.1974,85.4403,4
Papilio polymnestor,20.7184,73.0384,8
Papilio polymnestor,20.7186,73.0382,8
Papilio polymnestor,23.200277,86.126732,4
Papilio polytes,8.445919,77.072669,1
Papilio polytes,8.549304,76.977264,1
Papilio polytes,8.552787,76.976007,1
Papilio polytes,8.803958,76.701182,1
Papilio polytes,9.654028,76.748726,1
Papilio polytes,10.029897,76.256226,1
Papilio polytes,10.100371,76.357038,1
Papilio polytes,10.198501,76.260222,1
Papilio polytes,10.677238,76.716336,1
Papilio polytes,11.016845,76.955832,1
Papilio polytes,11.17766,75.918879,1
Papilio polytes,11.6628,78.1592,7
Papilio polytes,11.687405,78.180668,7
Papilio polytes,11.744481,78.169086,7
Papilio polytes,11.905587,75.375081,1
Papilio polytes,12.216516,75.162615,3
Papilio polytes,12.22024,79.055641,7
Papilio polytes,12.739404,77.786698,7
Papilio polytes,12.77012,77.567772,7
Papilio polytes,12.922862,77.58185,7
Papilio polytes,12.923037,77.582916,7
Papilio polytes,12.935193,77.624481,7
Papilio polytes,12.948353,77.584419,7
Papilio polytes,13.034455,80.263039,7
Papilio polytes,13.034671,80.263016,7
Papilio polytes,13.065506,74.999942,3
Papilio polytes,13.065557,75.000078,3
Papilio polytes,13.065611,74.999564,3
Papilio polytes,13.373615,77.20739,7
Papilio polytes,13.625658,75.153,3
Papilio polytes,14.608021,74.847061,3
Papilio polytes,14.615511,74.83471,3
Papilio polytes,14.619639,74.844077,3
Papilio polytes,15.502774,73.915405,3
Papilio polytes,16.56143,73.859549,8
Papilio polytes,17.060981,73.625222,8
Papilio polytes,18.235264,73.580639,8
Papilio polytes,18.695912,72.956417,8
Papilio polytes,19.004379,73.282455,8
Papilio polytes,19.070618,72.838993,8
Papilio polytes,19.075984,72.877656,8
Papilio polytes,19.152516,72.877489,8
Papilio polytes,19.162911,72.89203,8
Papilio polytes,19.228809,72.918178,8
Papilio polytes,19.473209,72.915833,8
Papilio polytes,19.997453,73.789802,8
Papilio polytes,20.044437,85.301018,4
Papilio polytes,20.7184,73.0384,8
Papilio polytes,20.7184,73.0385,8
Papilio polytes,20.7185,73.0382,8
Papilio polytes,20.718535,73.038303,8
Papilio polytes,20.718547,73.038311,8
Papilio polytes,20.718563,73.038317,8
Papilio polytes,20.718568,73.03831,8
Papilio polytes,20.98467,74.29573,8
Papilio polytes,21.31995,72.881673,8
Papilio polytes,21.454948,80.196071,5
Papilio polytes,21.838018,73.719073,8
Papilio polytes,22.54591,72.929394,8
Papilio polytes,22.556317,88.388763,4
Papilio polytes,22.845082,88.361946,4
Papilio polytes,22.950178,88.019187,4
Papilio polytes,22.974727,88.433721,4
Papilio polytes,22.986403,88.445575,4
Papilio polytes,22.986757,87.854973,4
Papilio polytes,23.187407,79.905113,5
Papilio polytes,23.200277,86.126732,4
Papilio polytes,23.250933,88.580688,4
Papilio polytes,23.270533,77.474858,0
Papilio polytes,23.382956,87.16005,4
Papilio polytes,23.520444,87.311923,4
Papilio polytes,23.643327,88.118156,4
Papilio polytes,23.64992,88.126986,4
Papilio polytes,24.268677,92.307223,2
Papilio polytes,24.425633,92.338816,2
Papilio polytes,25.1845,75.8253,0
Papilio polytes,25.235445,94.273624,2
Papilio polytes,25.594095,85.137565,4
Papilio polytes,25.98606,90.786566,2
Papilio polytes,26.168766,91.718437,2
Papilio polytes,26.501667,90.970119,2
Papilio polytes,26.588917,94.056771,2
Papilio polytes,26.8749,75.8124,0
Papilio polytes,26.9868,94.3114,2
Papilio polytes,27.041022,88.266275,2
Papilio polytes,27.395147,95.630023,2
Papilio polytes,27.908243,78.06649,6
Papilio polytes,28.8719,79.6292,6
Papilio polytes,29.2827,79.5483,6
Papilio polytes,29.2829,79.5481,6
Papilio polytes,30.395,78.1045,6
Papilio polytes,30.427768,77.805277,6
Papilio polytes,30.744769,76.810558,6
Papilio polytes,33.338965,74.322261,6
Papilio protenor,27.395147,95.630023,2
Paracercion melanotum,25.354,75.9879,0
Paracercion melanotum,25.3753,76.002,0
Paradoxurus hermaphroditus,9.9241,76.7693,1
Paradoxurus hermaphroditus,10.292274,76.165332,1
Paradoxurus hermaphroditus,12.046612,76.626831,7
Paradoxurus hermaphroditus,15.552287,73.853981,3
Paradoxurus hermaphroditus,20.205984,79.33931,5
Paradoxurus hermaphroditus,26.659422,91.001129,2
Paradoxurus hermaphroditus,28.53849,77.184464,6
Paragomphus lineatus,8.525683,77.142036,1
Paragomphus lineatus,22.975373,86.986599,4
Paragomphus lineatus,23.089581,78.438248,0
Paragomphus lineatus,23.166668,79.933334,5
Paragomphus lineatus,23.520444,87.311923,4
Paragomphus lineatus,24.600508,80.832243,0
Paragomphus lineatus,25.2367,75.8365,0
Paragomphus lineatus,25.447134,92.190623,2
Paragymnopleurus sinuatus,25.143524,94.28334,2
Parambassis lala,22.42412,88.286324,4
Parambassis thomassi,10.311321,76.350304,1
Parantica aglea,9.9242,76.7694,1
Parantica aglea,10.557385,76.168592,1
Parantica aglea,11.17766,75.918879,1
Parantica aglea,11.664325,78.146014,7
Parantica aglea,13.351599,74.793228,3
Parantica aglea,15.291838,74.521216,3
Parantica aglea,15.299327,74.123996,3
Parantica aglea,15.314438,74.314308,3
Parantica aglea,15.394608,73.876732,3
Parantica aglea,15.458414,73.834555,3
Parantica aglea,17.593046,81.683144,5
Parantica aglea,18.258949,73.588858,8
Parantica aglea,18.742416,72.919567,8
Parantica aglea,18.9555,72.8058,8
Parantica aglea,20.7184,73.0383,8
Parantica aglea,23.320618,87.220774,4
Parantica aglea,24.43202,92.330689,2
Parantica aglea,27.372426,88.222991,2
Parantica aglea,29.451599,79.480584,6
Parantica sita,30.492462,79.631264,6
Parapoynx diminutalis,20.2378,85.4866,4
Parapoynx fluctuosalis,12.153962,75.206223,3
Parapoynx stagnalis,11.353002,76.79591,1
Parapoynx stagnalis,14.352042,75.740433,3
Parapoynx stagnalis,25.612099,91.897713,2
Parasa lepida,19.623015,75.02211,8
Parasa lepida,22.8937,88.39711,4
Parasarpa zayla,27.544781,93.819611,2
Parathyma asura,24.352674,92.344815,2
Parathyma asura,24.592979,92.295052,2
Parathyma asura,26.168042,91.718674,2
Parathyma asura,26.433372,89.902541,2
Parathyma nefte,11.943457,75.853744,1
Parathyma nefte,18.986601,73.267899,8
Parathyma nefte,24.352674,92.344815,2
Parathyma nefte,24.43202,92.330688,2
Parathyma nefte,27.277431,88.595383,2
Parathyma opalina,30.657635,79.586868,6
Parathyma opalina,30.706166,79.595901,6
Parathyma perius,19.214706,72.910622,8
Parathyma perius,27.277431,88.595383,2
Parathyma pravara,27.702428,95.733931,2
Parathyma ranga,11.943457,75.853744,1
Parathyma ranga,26.645924,89.549004,2
Parathyma ranga,26.722933,89.604309,2
Parathyma ranga,27.2601,95.607103,2
Parathyma selenophora,24.425633,92.338816,2
Parathyma selenophora,26.687344,94.340973,2
Parathyma selenophora,26.750976,91.237164,2
Parawixia dehaani,11.7177,76.1257,1
Parawixia dehaani,12.227628,76.612388,7
Pareas monticola,23.616373,92.843231,2
Pareas monticola,26.707657,89.560326,2
Pareronia avatar,27.098356,92.817829,2
Pareronia avatar,27.445472,96.535809,2
Pareronia hippia,15.567422,73.838282,3
Pareronia hippia,18.962999,73.262711,8
Pareronia hippia,19.004379,73.282455,8
Pareronia hippia,22.68223,81.75322,5
Pareronia hippia,23.700217,87.01029,4
Pareronia valeria,11.341497,76.855949,1
Pareronia valeria,11.664325,78.146014,7
Pareronia valeria,11.774792,78.209705,7
Pareronia valeria,12.225273,79.049805,7
Pareronia valeria,12.225285,79.074699,7
Pareronia valeria,13.014388,77.567716,7
Pareronia valeria,13.044519,80.279035,7
Pareronia valeria,13.3219,77.1212,7
Pareronia valeria,17.635565,74.55683,8
Pareronia valeria,18.540813,73.453217,8
Pareronia valeria,18.55073,73.809235,8
Pareronia valeria,18.945724,72.823761,8
Pareronia valeria,19.25,72.916664,8
Pareronia valeria,23.200277,86.126732,4
Pareronia valeria,23.320618,87.220774,4
Pareronia valeria,23.322973,87.219023,4
Pareronia valeria,24.070512,88.256765,4
Paris polyphylla,25.143525,94.283342,2
Parkia biglandulosa,12.88412,77.624001,7
Parkia biglandulosa,12.971599,77.594566,7
Parkia biglandulosa,12.975959,77.592987,7
Parkinsonia aculeata,25.1207,75.8921,0
Parkinsonia aculeata,25.2162,75.8185,0
Parmelia sulcata,20.224413,85.262641,4
Parmelia sulcata,25.7384,74.3244,0
Parmelia sulcata,27.532972,88.512218,2
Parnara guttatus,24.133092,88.273659,4
Parochetus communis,27.306581,88.363998,2
Parotis marginata,9.620124,76.551767,1
Parotis marginata,18.988846,73.263184,8
Parotis marginata,23.535002,87.344582,4
Parthenium hysterophorus,10.677238,76.716336,1
Parthenium hysterophorus,10.779475,77.418358,1
Parthenium hysterophorus,11.60045,76.665344,1
Parthenium hysterophorus,13.067716,77.578743,7
Parthenium hysterophorus,13.09326,80.216354,7
Parthenium hysterophorus,20.21,85.4762,4
Parthenium hysterophorus,28.638754,77.073799,6
Parus aplonotus,16.990215,73.312027,8
Parus cinereus,12.868266,77.563375,7
Parus cinereus,12.967305,77.643309,7
Parus cinereus,14.354177,75.798646,3
Parus cinereus,23.790772,91.272945,2
Parus monticolus,25.143524,94.28334,2
Parus monticolus,25.450902,92.208911,2
Parus nuchalis,11.829411,78.135315,7
Parus spilonotus,29.644871,80.202377,6
Parus xanthogenys,26.876171,88.251706,2
Parus xanthogenys,29.344309,79.529432,6
Passer domesticus,11.35503,76.800237,1
Passer domesticus,11.381825,76.701904,1
Passer domesticus,12.04421,78.149155,7
Passer domesticus,18.534397,73.785294,8
Passer domesticus,19.097555,73.007576,8
Passer domesticus,19.141903,72.964622,8
Passer domesticus,20.2037,85.4544,4
Passer domesticus,22.428888,75.567772,0
Passer domesticus,22.537067,72.958565,8
Passer domesticus,24.687696,92.743263,2
Passer domesticus,26.166597,91.677864,2
Passer domesticus,26.192356,91.756511,2
Passer domesticus,26.900908,78.273857,6
Passer domesticus,26.980513,94.338531,2
Passer hispaniolensis,25.23,73.230003,0
Passer pyrrhonotus,25.578773,91.893257,2
Passiflora caerulea,13.065138,77.603493,7
Passiflora caerulea,26.65884,91.035446,2
Passiflora edulis,8.487494,76.948624,1
Passiflora edulis,8.65587,76.783174,1
Passiflora edulis,9.369502,76.460342,1
Passiflora edulis,11.404942,76.333336,1
Passiflora edulis,22.558725,72.935318,8
Passiflora foetida,17.602589,81.714302,5
Passiflora foetida,18.450813,73.924244,8
Passiflora foetida,20.1877,85.4375,4
Passiflora foetida,20.2101,85.476,4
Passiflora foetida,25.347746,76.018882,0
Passiflora vitifolia,21.092,81.7742,5
Pastor roseus,12.820233,77.727722,7
Pastor roseus,13.070292,77.769526,7
Pastor roseus,19.847981,73.988965,8
Pastor roseus,25.1905,75.801,0
Pavetta indica,15.39719,74.338219,3
Pavetta indica,18.7421,72.9228,8
Pavetta tomentosa,13.853636,75.428635,3
Pavo cristatus,8.093077,77.55275,1
Pavo cristatus,8.504928,77.466446,1
Pavo cristatus,8.569203,77.411385,1
Pavo cristatus,9.596133,76.512294,1
Pavo cristatus,10.346893,76.207412,1
Pavo cristatus,10.983956,76.73745,1
Pavo cristatus,10.9965,77.0617,1
Pavo cristatus,11.016845,76.955832,1
Pavo cristatus,11.016845,76.955833,1
Pavo cristatus,11.030642,77.028206,1
Pavo cristatus,11.410512,76.775787,1
Pavo cristatus,11.5022,77.1634,7
Pavo cristatus,11.57,76.599998,1
Pavo cristatus,11.664325,78.146014,7
Pavo cristatus,11.703206,76.0834,1
Pavo cristatus,11.94097,79.753471,7
Pavo cristatus,11.967393,79.759956,7
Pavo cristatus,12.5983,77.9466,7
Pavo cristatus,12.967263,74.847125,3
Pavo cristatus,13.03685,80.266771,7
Pavo cristatus,14.354177,75.798646,3
Pavo cristatus,16.8167,74.116699,8
Pavo cristatus,17.371231,78.416237,5
Pavo cristatus,17.376266,78.298864,5
Pavo cristatus,17.405272,78.448448,5
Pavo cristatus,18.176222,78.329109,5
Pavo cristatus,18.223364,74.847565,8
Pavo cristatus,18.827156,74.16144,8
Pavo cristatus,20.04811,73.67981,8
Pavo cristatus,20.369219,79.297707,5
Pavo cristatus,20.886482,76.21627,8
Pavo cristatus,24.65889,79.966621,0
Pavo cristatus,25.213816,75.864753,0
Pavo cristatus,25.3373,76.0216,0
Pavo cristatus,26.025706,76.38923,0
Pavo cristatus,26.690859,91.170815,2
Pavo cristatus,26.707678,91.102617,2
Pavo cristatus,26.8716,75.8105,0
Pavo cristatus,26.879206,80.864525,6
Pavo cristatus,27.908904,78.066976,6
Pavo cristatus,27.946787,73.052704,0
Pavo cristatus,28.363009,77.044982,6
Pavo cristatus,29.530014,78.774658,6
Pavonia zeylanica,13.071432,77.580208,7
Pecteilis gigantea,16.224062,74.920877,3
Pedalium murex,8.169567,77.428987,1
Pedalium murex,8.38291,76.979797,1
Pedalium murex,12.916516,79.1325,7
Pedicularis bicornuta,34.080353,76.053844,6
Pediculus humanus,22.929487,88.424908,4
Pedostibes tuberculosus,9.5879,77.1801,1
Pedostibes tuberculosus,10.4718,76.8296,1
Pedostibes tuberculosus,10.474097,76.832634,1
Pedostibes tuberculosus,11.414586,75.936323,1
Pedostibes tuberculosus,11.514113,76.036952,1
Pedostibes tuberculosus,11.514653,76.038803,1
Pedostibes tuberculosus,11.5517,76.0403,1
Pedostibes tuberculosus,12.121448,75.785458,3
Pedostibes tuberculosus,12.517177,75.704016,3
Pedostibes tuberculosus,12.91821,75.673173,3
Pedostibes tuberculosus,12.9347,75.6511,3
Pedostibes tuberculosus,13.2272,75.1396,3
Pedostibes tuberculosus,13.239101,75.106752,3
Pedostibes tuberculosus,13.289798,75.141721,3
Pedostibes tuberculosus,13.502664,75.090315,3
Pedostibes tuberculosus,13.554209,75.106282,3
Pedostibes tuberculosus,13.588751,75.108253,3
Pedostibes tuberculosus,13.630505,75.283634,3
Pedostibes tuberculosus,13.832694,74.802123,3
Pedostibes tuberculosus,14.252779,74.801126,3
Pedostibes tuberculosus,14.265049,74.7472,3
Pedostibes tuberculosus,14.2737,74.7474,3
Pedostibes tuberculosus,14.308761,74.542057,3
Pedostibes tuberculosus,14.609338,74.652213,3
Pedostibes tuberculosus,14.6145,74.6522,3
